,eventDescription,eventTime,eventType,simulationId,truckId,deliverTime
5390,"Packet 55 to (calle de Aniceto Marinas, 106, Madrid, [-3.733629769706518,40.43121474906326])",3555090,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,0013DYS,120630.0
5480,"Packet 56 to (calle de Aniceto Marinas, 106, Madrid, [-3.733629769706518,40.43121474906326])",3675660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,0013DYS,120570.0
5593,"Packet 57 to (calle de Aniceto Marinas, 106, Madrid, [-3.733629769706518,40.43121474906326])",3796260,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,0013DYS,120600.0
5867,"Packet 6 to (calle del Pino, 17, Villavieja del Lozoya, [-3.670861907248944,41.00550606105725])",4197690,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3321FBL,60600.0
4087,"Packet 50 to (avda de la Plaza de Toros, 11, San Sebastián de los Reyes, [-3.624132279132279,40.55001915685623])",1758960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,0.0
4145,"Packet 51 to (avda de la Plaza de Toros, 11, San Sebastián de los Reyes, [-3.624132279132279,40.55001915685623])",1879560,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
4222,"Packet 52 to (avda de la Plaza de Toros, 11, San Sebastián de los Reyes, [-3.624132279132279,40.55001915685623])",2000160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
4408,"Packet 4 to (calle de San Vicente, 6, Alcobendas, [-3.6302935045681477,40.54331914963118])",2262060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
4444,"Packet 5 to (calle de San Vicente, 6, Alcobendas, [-3.6302935045681477,40.54331914963118])",2322660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
5254,"Packet 40 to (calle de la Raza, 4, Madrid, [-3.611991459839267,40.4474452238197])",3399960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
5358,"Packet 41 to (calle de la Raza, 4, Madrid, [-3.611991459839267,40.4474452238197])",3520590,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120630.0
5447,"Packet 42 to (calle de la Raza, 4, Madrid, [-3.611991459839267,40.4474452238197])",3641160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120570.0
5498,"Packet 43 to (calle de la Raza, 4, Madrid, [-3.611991459839267,40.4474452238197])",3701760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60570.0
5713,"Packet 58 to (calle de la Iliada, 15, Madrid, [-3.6103713693534853,40.43521051533973])",3980460,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
5750,"Packet 59 to (calle de la Iliada, 15, Madrid, [-3.6103713693534853,40.43521051533973])",4041060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
5781,"Packet 60 to (calle de la Iliada, 15, Madrid, [-3.6103713693534853,40.43521051533973])",4101660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
7193,"Packet 2 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",5955060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
7278,"Packet 3 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",6075660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
8269,"Packet 49 to (avda de la Gran Vía del Sureste, 18, Madrid, [-3.5894335743694263,40.36378689680313])",7259460,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
8608,"Packet 68 to (calle del Congosto, 35, Madrid, [-3.6184577697952314,40.37193275042843])",7648590,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,0.0
8652,"Packet 69 to (calle del Congosto, 35, Madrid, [-3.6184577697952314,40.37193275042843])",7709190,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,0.0
8749,"Packet 70 to (calle del Congosto, 35, Madrid, [-3.6184577697952314,40.37193275042843])",7829760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120570.0
9639,"Packet 13 to (calle de las Cuevas de Altamira, 27, Madrid, [-3.759761428393456,40.36153209190354])",8941560,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
9753,"Packet 14 to (calle de las Cuevas de Altamira, 27, Madrid, [-3.759761428393456,40.36153209190354])",9062160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
9860,"Packet 15 to (calle de las Cuevas de Altamira, 27, Madrid, [-3.759761428393456,40.36153209190354])",9182760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,120600.0
10084,"Packet 7 to (calle de Eugenia de Montijo, 68, Madrid, [-3.746584153936582,40.37981628940029])",9455160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60570.0
10148,"Packet 8 to (calle de Eugenia de Montijo, 68, Madrid, [-3.746584153936582,40.37981628940029])",9515760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,3953RLD,60600.0
5960,"Packet 9 to (avda de España, 6, Villa del Prado, [-4.30353124477758,40.2774387680871])",4317960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5030LXK,120570.0
6054,"Packet 10 to (avda de España, 6, Villa del Prado, [-4.30353124477758,40.2774387680871])",4438560,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5030LXK,0.0
6148,"Packet 11 to (avda de España, 6, Villa del Prado, [-4.30353124477758,40.2774387680871])",4559160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5030LXK,120600.0
6186,"Packet 12 to (avda de España, 6, Villa del Prado, [-4.30353124477758,40.2774387680871])",4619760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5030LXK,60600.0
3024,"Packet 37 to (gta de Ruiz Jiménez, 8, Madrid, [-3.7056784959191673,40.429109463837776])",198360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
3088,"Packet 38 to (gta de Ruiz Jiménez, 8, Madrid, [-3.7056784959191673,40.429109463837776])",318930,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120570.0
3941,"Packet 64 to (custa de San Francisco, 9, Rozas de Madrid, Las, [-3.8716360603462103,40.49228297750588])",1570860,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60570.0
4909,"Packet 61 to (avda de Isabel de Farnesio, 31, Boadilla del Monte, [-3.884686464373215,40.39961700948265])",2964060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
5012,"Packet 62 to (avda de Isabel de Farnesio, 31, Boadilla del Monte, [-3.884686464373215,40.39961700948265])",3084660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
5100,"Packet 63 to (avda de Isabel de Farnesio, 31, Boadilla del Monte, [-3.884686464373215,40.39961700948265])",3205260,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
5978,"Packet 29 to (calle de Azorín, S/N, Móstoles, [-3.8801125657076008,40.32069645307518])",4337760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
6015,"Packet 30 to (calle de Azorín, S/N, Móstoles, [-3.8801125657076008,40.32069645307518])",4398390,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,0.0
6069,"Packet 31 to (calle de Azorín, S/N, Móstoles, [-3.8801125657076008,40.32069645307518])",4458960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60570.0
6371,"Packet 16 to (calle Pintor Ribera, 7, Móstoles, [-3.8680207195239307,40.329580727861845])",4935960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
6441,"Packet 17 to (calle Pintor Ribera, 7, Móstoles, [-3.8680207195239307,40.329580727861845])",5056560,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
6549,"Packet 18 to (calle Pintor Ribera, 7, Móstoles, [-3.8680207195239307,40.329580727861845])",5177190,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120630.0
6611,"Packet 19 to (calle Pintor Ribera, 7, Móstoles, [-3.8680207195239307,40.329580727861845])",5237760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60570.0
7449,"Packet 20 to (calle de Dinamarca, 8, Fuenlabrada, [-3.806995714439009,40.290985842970805])",6267660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
7596,"Packet 71 to (calle Valladolid, 5, Fuenlabrada, [-3.8038946559038798,40.29338586050516])",6453360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
7658,"Packet 72 to (calle Valladolid, 5, Fuenlabrada, [-3.8038946559038798,40.29338586050516])",6513960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
9110,"Packet 21 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",8275860,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
9164,"Packet 22 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",8336460,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
9242,"Packet 23 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",8457060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
9333,"Packet 24 to (calle de Cáceres, 12, Madrid, [-3.6958632275016434,40.398709364325924])",8577660,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
9921,"Packet 0 to (calle de los Hermanos Trueba, 37, Madrid, [-3.6627412144667613,40.38572364981498])",9288360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120600.0
9996,"Packet 1 to (calle de los Hermanos Trueba, 37, Madrid, [-3.6627412144667613,40.38572364981498])",9348960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,60600.0
10352,"Packet 39 to (avda de la Albufera, 48, Madrid, [-3.665660711196876,40.39625652949251])",9720360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,5534TPH,120570.0
3495,"Packet 45 to (calle de Ledesma, 46, Madrid, [-3.646761476426271,40.429634262597325])",905160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60630.0
3520,"Packet 46 to (calle de Ledesma, 46, Madrid, [-3.646761476426271,40.429634262597325])",965760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,0.0
3574,"Packet 47 to (calle de Ledesma, 46, Madrid, [-3.646761476426271,40.429634262597325])",1026360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,0.0
3605,"Packet 48 to (calle de Ledesma, 46, Madrid, [-3.646761476426271,40.429634262597325])",1086960,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60600.0
3825,"Packet 53 to (calle de la Virgen de Nuria, 5, Madrid, [-3.653389450453123,40.43597538844936])",1424160,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,0.0
3875,"Packet 54 to (calle de la Virgen de Nuria, 5, Madrid, [-3.653389450453123,40.43597538844936])",1484760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60600.0
4211,"Packet 44 to (calle de Arturo Soria, 282, Madrid, [-3.667503476917483,40.47302082539315])",1980060,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60600.0
4651,"Packet 66 to (calle de Serrano, 149, Madrid, [-3.6848591208665,40.446559008612965])",2576760,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60600.0
4685,"Packet 67 to (calle de Serrano, 149, Madrid, [-3.6848591208665,40.446559008612965])",2637360,Truck ended delivering,8a1157ba-b8fc-4a05-9a47-6c63f4ed2005,6270NFM,60600.0
19931,"Packet 30 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",386670,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,120600.0
19973,"Packet 31 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",447270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,60600.0
20078,"Packet 32 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",567870,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,120600.0
21149,"Packet 26 to (calle Ecuador, 10, Majadahonda, [-3.8699712354782445,40.47758402055611])",1876470,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,120600.0
21992,"Packet 49 to (calle Valle del Roncal, S/N, Villanueva de la Cañada, [-3.9478484604430473,40.46765640004018])",2858640,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,60600.0
22038,"Packet 50 to (calle Valle del Roncal, S/N, Villanueva de la Cañada, [-3.9478484604430473,40.46765640004018])",2919270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,0.0
22084,"Packet 51 to (calle Valle del Roncal, S/N, Villanueva de la Cañada, [-3.9478484604430473,40.46765640004018])",2979840,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,0.0
22142,"Packet 52 to (calle Valle del Roncal, S/N, Villanueva de la Cañada, [-3.9478484604430473,40.46765640004018])",3040440,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,60600.0
23271,"Packet 102 to (avda Comunidad de Madrid, 3, Pozuelo de Alarcón, [-3.7934801297167984,40.438837446530265])",4259940,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,120570.0
23325,"Packet 103 to (avda Comunidad de Madrid, 3, Pozuelo de Alarcón, [-3.7934801297167984,40.438837446530265])",4320540,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,60600.0
23412,"Packet 104 to (avda Comunidad de Madrid, 3, Pozuelo de Alarcón, [-3.7934801297167984,40.438837446530265])",4441170,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,0013DYS,120600.0
23465,"Packet 15 to (calle de la Fuente, 10, San Martín de Valdeiglesias, [-4.398144940154937,40.3645938458105])",4503270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,1669HSZ,60600.0
23514,"Packet 16 to (calle de la Fuente, 10, San Martín de Valdeiglesias, [-4.398144940154937,40.3645938458105])",4563840,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,1669HSZ,60570.0
23563,"Packet 17 to (calle de la Fuente, 10, San Martín de Valdeiglesias, [-4.398144940154937,40.3645938458105])",4624470,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,1669HSZ,60600.0
23641,"Packet 18 to (calle de la Fuente, 10, San Martín de Valdeiglesias, [-4.398144940154937,40.3645938458105])",4745040,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,1669HSZ,120570.0
20624,"Packet 73 to (calle de Picos de Europa, 70, Madrid, [-3.6585009747018202,40.394306516362114])",1221270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120600.0
20662,"Packet 74 to (calle de Picos de Europa, 70, Madrid, [-3.6585009747018202,40.394306516362114])",1281870,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
20747,"Packet 75 to (calle de Picos de Europa, 70, Madrid, [-3.6585009747018202,40.394306516362114])",1402440,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120570.0
21138,"Packet 19 to (avda de Pablo Neruda, 124, Madrid, [-3.655397058475764,40.38163933613158])",1861140,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120570.0
21189,"Packet 20 to (avda de Pablo Neruda, 124, Madrid, [-3.655397058475764,40.38163933613158])",1921740,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
21275,"Packet 21 to (avda de Pablo Neruda, 124, Madrid, [-3.655397058475764,40.38163933613158])",2042340,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120570.0
21395,"Packet 22 to (avda de Pablo Neruda, 124, Madrid, [-3.655397058475764,40.38163933613158])",2162970,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120630.0
21685,"Packet 57 to (calle de Tiscar, 3, Madrid, [-3.665931331929193,40.37827280876243])",2468070,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
21773,"Packet 58 to (calle de Tiscar, 3, Madrid, [-3.665931331929193,40.37827280876243])",2588640,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120570.0
21824,"Packet 59 to (calle de Tiscar, 3, Madrid, [-3.665931331929193,40.37827280876243])",2649240,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
21861,"Packet 60 to (calle de Tiscar, 3, Madrid, [-3.665931331929193,40.37827280876243])",2709840,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
22744,"Packet 4 to (calle del Berrocal, 1, Madrid, [-3.677270239825089,40.34830564423255])",3697440,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120570.0
22801,"Packet 5 to (calle del Berrocal, 1, Madrid, [-3.677270239825089,40.34830564423255])",3758040,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
22861,"Packet 6 to (calle del Berrocal, 1, Madrid, [-3.677270239825089,40.34830564423255])",3818640,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,0.0
22919,"Packet 7 to (calle del Berrocal, 1, Madrid, [-3.677270239825089,40.34830564423255])",3879270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60630.0
24100,"Packet 72 to (calle Amor de Dios, 1, San Martín de la Vega, [-3.5777506549861187,40.21187735480156])",5376840,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60570.0
24891,"Packet 76 to (plaza de Raso Nevero, 5, Pinto, [-3.696510347435489,40.24285544693139])",6547470,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
24967,"Packet 77 to (plaza de Raso Nevero, 5, Pinto, [-3.696510347435489,40.24285544693139])",6668070,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120600.0
25034,"Packet 78 to (plaza de Raso Nevero, 5, Pinto, [-3.696510347435489,40.24285544693139])",6788670,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120600.0
25087,"Packet 79 to (plaza de Raso Nevero, 5, Pinto, [-3.696510347435489,40.24285544693139])",6909270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120600.0
25418,"Packet 101 to (plaza de la Paloma de la Paz, 3, Madrid, [-3.6878798538821003,40.34254023470311])",7838040,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60570.0
25719,"Packet 61 to (calle de la Marquesa de Silvela, 4, Madrid, [-3.715607230269519,40.38593110429358])",8675370,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
25760,"Packet 62 to (calle de la Marquesa de Silvela, 4, Madrid, [-3.715607230269519,40.38593110429358])",8795970,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,120600.0
25779,"Packet 63 to (calle de la Marquesa de Silvela, 4, Madrid, [-3.715607230269519,40.38593110429358])",8856570,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
25790,"Packet 64 to (calle de la Marquesa de Silvela, 4, Madrid, [-3.715607230269519,40.38593110429358])",8917170,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
25906,"Packet 96 to (calle de Antonio López, 13, Madrid, [-3.713815823675161,40.39703235173834])",9217170,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
25919,"Packet 97 to (calle de Antonio López, 13, Madrid, [-3.713815823675161,40.39703235173834])",9277770,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3321FBL,60600.0
20075,"Packet 69 to (calle de Almansa, 76, Madrid, [-3.710741206023205,40.449754117434466])",564270,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3953RLD,0.0
20171,"Packet 70 to (calle de Almansa, 76, Madrid, [-3.710741206023205,40.449754117434466])",684870,Truck ended delivering,8c7a2f21-ae93-4afc-a62c-e49969b0bbad,3953RLD,120600.0
